EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7;0;0;0;0;24440;21840;2305;1877;1053;520;1;0;0;0;47;4433;1,51667;85
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;32;0;0;0;0;8507;5792;870;487;525;181;1;0;0;0;47;4810;0,7;294
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;175;0;0;0;0;196225;146125;18505;12080;7742;4175;5;0;0;0;235;22165;10,5833;1346
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1067;0;0;0;0;1141960;664741;116609;53312;46729;24297;39;0;0;0;1833;187213;64,8;5575
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;330;0;0;0;0;80370;56430;8220;4462;4395;1710;10;0;0;0;470;48100;5,6;1379
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;31;0;0;0;0;36942;24366;3780;1942;1448;786;1;0;0;0;47;4810;2,01667;146
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;325;16;0;0;0;295536;168204;27872;14739;11327;6288;8;0;0;0;376;35464;16,1;4009
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8;0;0;0;0;13724;12556;1294;1074;750;292;1;0;0;0;47;4433;0,95;78
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;307;0;0;0;0;72333;52497;7398;4107;4974;1539;9;0;0;0;423;43290;5,3;1028
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;41;2;0;0;0;79900;49725;7536;4205;3093;1700;4;0;0;0;188;17732;4,8;200
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;105;0;0;0;0;136488;80949;12872;6731;6071;2904;8;0;0;0;376;35464;8,93333;658
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;73696;35280;6948;3016;3086;1568;4;0;0;0;188;17732;4,13333;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67;1;0;0;0;33041;17575;3116;1480;1325;703;1;0;0;0;47;4433;1,76667;477
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;19;1;0;0;0;73696;23912;6948;1977;1803;1568;4;0;0;0;188;17732;4,55;228
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;1;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;508;12;0;0;0;310482;186436;29268;14977;15311;6606;18;0;0;0;846;79794;20,75;2739
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;0;0;812;0;2;0;0;0;94;9243;1,4;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;421;7;0;0;0;286559;197449;27027;16678;11952;6097;13;0;0;0;611;57629;17,45;4000
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;7;0;0;0;0;42408;4712;4123;433;1275;589;1;0;0;0;72;7000;1,58333;113
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTB;ORIXIMINÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1;0;0;0;0;;;;;;;;;;;;;;23
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27;0;0;0;0;123760;89960;11890;7887;4502;2080;4;0;0;0;238;22866;5,88333;107
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;239;5;100;0;0;198730;146125;19092;13010;5290;3340;4;83500;0;0;238;22866;8,71667;3244
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;724;0;150;0;0;1171240;451052;119840;38876;45609;24920;40;93450;0;0;1880;192400;65,2333;7982
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;360;18;0;0;0;443304;282960;41808;24199;14244;9432;12;0;0;0;564;53196;23,2833;3796
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWEI;EIRUNEPÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;123;3;0;0;0;83520;47560;8120;4283;2284;1160;1;0;0;0;72;7000;2,83333;1820
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;100;0;0;0;0;68244;54450;6436;4514;3447;1452;4;0;0;0;188;17732;4,83333;749
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;50;1;0;0;0;;;;;;;;;;;;;;442
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;532;12;0;0;0;286260;195244;27219;15924;11934;5505;15;0;0;0;780;74196;16,5833;3513
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;453;3;0;0;0;352688;236845;33264;19950;15904;7504;16;0;0;0;752;70928;21,9667;4301
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;2;0;0;0;0;42408;1178;4123;97;763;589;1;0;0;0;72;7000;1,58333;15
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBTB;ORIXIMINÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;43;0;0;0;0;14976;9152;1456;963;725;208;1;0;0;0;72;7000;0,783333;1310
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBTB;ORIXIMINÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;20;0;0;0;0;14976;4160;1456;366;723;208;1;0;0;0;72;7000;0,816667;264
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;99320;56160;9585;4949;3124;1560;3;0;0;0;191;18433;4,23333;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;41266;28096;3892;2495;1759;878;2;0;0;0;94;8866;2,45;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;19;0;0;0;0;8507;3439;870;279;470;181;1;0;0;0;47;4810;0,633333;121
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWEI;EIRUNEPÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;97344;55432;9464;4969;2856;1352;2;0;0;0;144;14000;3,6;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;228;0;0;0;0;237975;164495;22793;13567;7664;4175;5;0;0;0;285;27299;10,6667;1675
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;20633;13609;1946;1108;856;439;1;0;0;0;47;4433;1,18333;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;688;0;0;0;0;1171240;428624;119840;35048;45786;24920;40;0;0;0;1880;192400;64,95;4685
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;170;0;0;0;0;80370;29070;8220;2320;4283;1710;10;0;0;0;470;48100;5,71667;858
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;224;8;0;0;0;295536;136764;27872;11814;10445;6288;8;0;0;0;376;35464;15,2667;2702
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;19;0;0;0;0;13724;5548;1404;451;835;292;1;0;0;0;47;4810;1,05;121
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUY;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;137;0;0;0;0;72333;23427;7398;1850;3882;1539;9;0;0;0;423;43290;5,48333;566
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWCA;CARAUARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73;1;0;0;0;79900;52275;7536;4451;3471;1700;4;0;0;0;188;17732;4,66667;536
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWEI;EIRUNEPÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;121;4;0;0;0;83520;51040;8120;4617;2113;1160;1;0;0;0;72;7000;2,75;1901
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWEI;EIRUNEPÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6;1;0;0;0;97344;56108;9464;5062;1756;1352;2;0;0;0;144;14000;3,48333;45
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;127;0;0;0;0;136488;91113;12872;7716;6036;2904;8;0;0;0;376;35464;8,71667;1165
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;12;0;0;0;0;73696;24304;6948;2033;3050;1568;4;0;0;0;188;17732;4,13333;100
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74;0;0;0;0;;;;;;;;;;;;;;564
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;73696;29008;6948;2395;2787;1568;4;0;0;0;188;17732;4,13333;0
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;537;3;0;0;0;234513;177995;22341;14544;10226;4404;12;0;0;0;639;60897;13,2;3650
PAM;MAP TRANSPORTES AÉREOS LTDA.;BRASILEIRA;2021;2;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60;0;0;0;0;27495;21840;2592;1832;1617;585;3;0;0;0;141;13299;2,15;617
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;51;0;0;0;0;17204;12903;1689;1097;2704;253;1;0;0;0;68;6676;0,95;513
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBAU;ARAÇATUBA;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1049;35;0;0;0;705600;503520;73077;42449;116949;10080;21;0;0;0;1470;152274;34,6;9780
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;44;4;0;0;0;;;;;;;;;;;;;;330
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;7748;0;2212;1172;2;0;0;0;0;13224;3,65;0
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1058;68;0;0;0;961040;474074;94394;38730;26544;14064;24;0;0;0;1640;161097;43,1667;6632
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSR;SÃO JOSÉ DO RIO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1282;5;0;0;0;1018160;733304;100604;61776;138008;14872;26;0;0;0;1780;175896;46,3333;11870
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBUL;UBERLÂNDIA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;642;5;0;0;0;416532;315095;41520;26055;67428;6066;18;0;0;0;1236;123224;22,8;5692
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SNBR;BARREIRAS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;673;6;0;0;0;575444;353998;56589;30038;16608;8416;16;0;0;0;1094;107604;24,7167;6646
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SWGN;ARAGUAÍNA;TO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;55;0;0;0;0;67270;52855;7049;4685;7131;961;1;0;0;0;70;7336;2,4;751
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SWGN;ARAGUAÍNA;TO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;682;1;0;0;0;789942;655402;78063;56277;98076;11532;12;0;0;0;822;81237;30,1833;7419
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBDO;DOURADOS;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1024;19;0;0;0;1227800;898048;127268;74450;158260;17540;20;0;0;0;1400;145136;48,2;8102
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;36;0;0;0;0;31892;16884;3075;1436;4267;469;1;0;0;0;68;6558;1,38333;363
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;0;0;15811;0;16506;2411;1;0;0;0;0;6558;6;0
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTB;ORIXIMINÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;258;0;0;0;0;181692;113778;17547;10331;27162;2646;6;0;0;0;412;39790;7,9;4082
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;156;0;0;0;0;357760;256880;34560;22251;42670;5200;10;0;0;0;688;66464;14,85;1038
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBUA;SÃO GABRIEL DA CACHOEIRA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;673;17;0;0;0;748160;561955;72285;49416;89323;10855;13;0;0;0;896;86580;27,6667;8713
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWEI;EIRUNEPÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;612;21;0;0;0;566080;317840;54788;28336;69972;8120;7;0;0;0;488;47232;19,8;8592
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;561;4;0;0;0;330300;205887;31930;16638;48698;4771;13;0;0;0;900;87022;15,4;3275
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPG;PONTA GROSSA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;163;15;0;0;0;269808;162936;26778;13354;40743;3942;9;0;0;0;616;61144;11,4167;1361
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;209;9;0;0;0;;;;;;;;;;;;;;1236
PTB;PASSAREDO TRANSPORTES AÉREOS S.A.;BRASILEIRA;2021;1;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;28;1;0;0;0;;;;;;;;;;;;;;124
